,Type,Date,Num,Memo,Name,Qty,Sales Price,Amount,Balance
,Invoice,10/7/2022,184SEP22,Re-Occuring Storage; FULLERTON,184 - Worlee NaturProdukte,1,0,0,6064196.06
,Invoice,10/7/2022,273SEP22,Re-Occuring Storage; Fullerton,273 LZ Selloff,1,3408.1,3408.1,6067604.16
,Invoice,10/7/2022,323SEP22,Re-Occuring Storage; Fullerton,323 Amazon Health Products,1,0,0,6067604.16
,Invoice,10/7/2022,292SEP22,Re-Occuring Storage; Fullerton,292 Bioriginal,1,540,540,6068144.16
,Invoice,10/10/2022,301SEP22,Re-Occuring Storage; Cerritos,301 GRANADA TILE,1,3000,3000,6071144.16
,Invoice,10/11/2022,209SEP22,Re-Occuring Storage; Downey,209 - NutraChem,1,8151,8151,6079295.16
,Invoice,10/11/2022,1816,Re-Occuring Storage; Fullerton,"86, Morbern",1,896.5,896.5,6080191.66
,Invoice,10/11/2022,1800,Re-Occuring Storage; Fullerton,"120, Designer Pet Products",1,883.2,883.2,6081074.86
,Invoice,10/11/2022,1802,Re-Occurring Storage; Fullerton,"170, Pacific Crest Trading Group",1,28045.5,28045.5,6109120.36
,Invoice,10/11/2022,1912,Re-Occuring Storage; Cerritos,197 - Karen Pearse,1,0,0,6109120.36
,Invoice,10/11/2022,1803,Re-Occuring Storage; Fullerton,314 Liquid Death,1,31965,31965,6141085.36
,Invoice,10/11/2022,1806,Re-Occurring Storage; Fullerton,404 CustomFab USA,1,7990,7990,6149075.36
,Invoice,10/11/2022,1807,Re-Occurring Storage; Fullerton,406 Access Business Group LLC,1,14300,14300,6163375.36
,Invoice,10/11/2022,1809,Re-Occurring Storage; Fullerton,411 Maveric Medical,1,3997.5,3997.5,6167372.86
,Invoice,10/11/2022,1811,Re-Occuring Storage; Fullerton,307 Merritt,1,1548,1548,6168920.86
,Invoice,10/11/2022,1818,Re-Occuring Storage; Fullerton,424 - Body Armor,1,75778.55,75778.55,6244699.41
,Invoice,10/11/2022,1815,Re-Occurring Storage; Fullerton,426-Tractor Beverages,1,11577,11577,6256276.41
Total PSL (Re-Occurring Storage; La Mirada),,,,,,596,,6256276.41,6256276.41
PS (Re-Occurring Storage) - Other,,,,,,,,,
,Invoice,2/3/2022,890,Re-Occurring Storage,416 Imerys,1,4225,4225,4225
,Invoice,2/4/2022,959,Re-Occurring Storage,412 Shugar Soapworks,1,1880,1880,6105
,Invoice,2/7/2022,887,Re-Occurring Storage,413 UPPER CRUST,1,7908.65,7908.65,14013.65
,Invoice,2/7/2022,960,Re-Occurring Storage; Fullerton,415 Textiles For You,1,3500,3500,17513.65
,Invoice,2/14/2022,UNIJAN22,Re-Occurring Storage,Unicargo,1,92205.5,92205.5,109719.15
,Invoice,3/2/2022,UNIFEB22,Re-Occurring Storage,Unicargo,1,107339.25,107339.25,217058.4
,Credit Memo,3/2/2022,CR424JAN,Credit for Over charge for item 40008,424 - Body Armor,-1,270,-270,216788.4
,Invoice,3/3/2022,1041,Re-Occurring Storage,413 UPPER CRUST,1,7631.78,7631.78,224420.18
,Invoice,3/3/2022,1044,Re-Occurring Storage,416 Imerys,1,3700,3700,228120.18
,Invoice,3/9/2022,1050,Re-Occurring Storage,412 Shugar Soapworks,1,0,0,228120.18
,Invoice,3/14/2022,1043,Re-Occurring Storage; Fullerton,415 Textiles For You,1,3822.5,3822.5,231942.68
,Invoice,4/4/2022,UNIMAR22,Re-Occurring Storage,Unicargo,1,93139.5,93139.5,325082.18
,Invoice,4/5/2022,1134,Re-Occurring Storage,416 Imerys,1,3000,3000,328082.18
,Invoice,4/11/2022,1141,Re-Occurring Storage,412 Shugar Soapworks,1,0,0,328082.18
,Invoice,4/12/2022,1133,Re-Occurring Storage; Fullerton,415 Textiles For You,1,4572.5,4572.5,332654.68
,Invoice,4/14/2022,1131,Re-Occurring Storage,413 UPPER CRUST,1,9041,9041,341695.68
,Invoice,5/3/2022,UNIAPR22,Re-Occurring Storage,Unicargo,1,84568,84568,426263.68
,Invoice,5/5/2022,1336,Re-Occurring Storage,413 UPPER CRUST,1,8600,8600,434863.68
,Invoice,5/5/2022,1337,Re-Occurring Storage; Fullerton,415 Textiles For You,1,3500,3500,438363.68
,Invoice,5/11/2022,1354,Re-Occurring Storage,416 Imerys,1,3000,3000,441363.68
,Invoice,6/2/2022,UNIMAY22,Re-Occurring Storage,Unicargo,1,79747.5,79747.5,521111.18
,Invoice,6/15/2022,1368,Re-Occurring Storage,413 UPPER CRUST,1,10908,10908,532019.18
,Invoice,6/15/2022,1370,Re-Occurring Storage; Fullerton,415 Textiles For You,1,5240,5240,537259.18
,Invoice,7/8/2022,UNIJUN22,Re-Occurring Storage,Unicargo,1,81003,81003,618262.18
,Invoice,7/14/2022,1479,Re-Occurring Storage,413 UPPER CRUST,1,9216,9216,627478.18
,Invoice,7/14/2022,1481,Re-Occurring Storage; Fullerton,415 Textiles For You,1,3500,3500,630978.18
,Invoice,8/2/2022,UNIJUL22,Re-Occurring Storage,Unicargo,1,74841.75,74841.75,705819.93
,Invoice,8/11/2022,1672,Re-Occurring Storage,413 UPPER CRUST,1,10620,10620,716439.93
,Invoice,8/11/2022,1674,Re-Occurring Storage; Fullerton,415 Textiles For You,1,3515,3515,719954.93
,Invoice,9/2/2022,UNIAUG22,Re-Occurring Storage,Unicargo,1,72191.25,72191.25,792146.18
,Invoice,9/6/2022,1792,Re-Occurring Storage; Fullerton,415 Textiles For You,1,3500,3500,795646.18
,Invoice,9/9/2022,1699,Re-Occurring Storage,413 UPPER CRUST,1,9837,9837,805483.18
,Invoice,10/7/2022,UNISEP22,Re-Occurring Storage,Unicargo,1,75505.32,75505.32,880988.5
,Invoice,10/11/2022,1810,Re-Occurring Storage,413 UPPER CRUST,1,8892,8892,889880.5
Total PS (Re-Occurring Storage) - Other,,,,,,32,,889880.5,889880.5
Total PS (Re-Occurring Storage),,,,,,632,,7171015.21,7171015.21
Rescheduing Fee (Rescheduling fee),,,,,,,,,
,Invoice,2/4/2022,046JAN22,Rescheduling fee,Omya Specialty Materials Inc.,1,225,225,225
,Invoice,2/4/2022,086JAN22,Rescheduling fee,"86, Morbern",1,50,50,275
,Invoice,2/4/2022,244JAN22,Rescheduling fee,244 Doyle Farris,1,0,0,275
,Invoice,2/4/2022,041JAN22,Rescheduling fee,"41, Keyston Bros.",1,0,0,275
,Invoice,2/4/2022,012JAN22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,0,0,275
,Invoice,2/4/2022,076JAN22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,275
,Invoice,2/4/2022,087JAN22,Rescheduling fee,"87, Martin Bauer",1,0,0,275
,Invoice,2/4/2022,170JAN22,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,275
,Invoice,2/7/2022,325JAN22,Rescheduling fee,325 TR Nutritionals,1,0,0,275
,Invoice,2/7/2022,072JAN22,Rescheduling fee,"72, Crossroad Ingredients",1,25,25,300
,Invoice,2/7/2022,116JAN22,Rescheduling fee,"116, Layn USA",1,0,0,300
,Invoice,2/7/2022,143JAN22,Rescheduling fee,"143, Barentz",1,175,175,475
,Invoice,2/7/2022,302JAN22,Rescheduling fee,302 Huisong,1,0,0,475
,Invoice,2/7/2022,317JAN22,Rescheduling fee,317 Pair,1,0,0,475
,Invoice,2/7/2022,324JAN22,Rescheduling fee,324 Barrington Nutritionals,1,0,0,475
,Invoice,2/7/2022,053JAN22,Rescheduling fee,"53, Harten Corporation",1,25,25,500
,Invoice,2/8/2022,067JAN22,Rescheduling fee,"67, Quality Thread",1,0,0,500
,Invoice,2/8/2022,233JAN22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,500
,Invoice,2/11/2022,139JAN22,Rescheduling fee,"139, Nutraland USA",1,0,0,500
,Invoice,2/11/2022,257JAN22,Rescheduling fee,257 Art of Tea,1,0,0,500
,Invoice,2/11/2022,323JAN22,Rescheduling fee,323 Amazon Health Products,1,0,0,500
,Invoice,2/11/2022,184JAN22,Rescheduling fee,184 - Worlee NaturProdukte,1,0,0,500
,Invoice,2/14/2022,123JAN22,Rescheduling fee,"123, PetRageous Designs",1,50,50,550
,Invoice,2/15/2022,209JAN22,Rescheduling fee,209 - NutraChem,1,0,0,550
,Invoice,3/4/2022,046FEB22,Rescheduling fee,Omya Specialty Materials Inc.,1,75,75,625
,Invoice,3/4/2022,244FEB22,Rescheduling fee,244 Doyle Farris,1,0,0,625
,Invoice,3/4/2022,143FEB22,Rescheduling fee,"143, Barentz",1,50,50,675
,Invoice,3/4/2022,041FEB22,Rescheduling fee,"41, Keyston Bros.",1,0,0,675
,Invoice,3/4/2022,072FEB22,Rescheduling fee,"72, Crossroad Ingredients",1,0,0,675
,Invoice,3/4/2022,116FEB22,Rescheduling fee,"116, Layn USA",1,0,0,675
,Invoice,3/4/2022,087FEB22,Rescheduling fee,"87, Martin Bauer",1,0,0,675
,Invoice,3/7/2022,170FEB22,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,675
,Invoice,3/7/2022,086FEB22,Rescheduling fee,"86, Morbern",1,0,0,675
,Invoice,3/7/2022,012FEB22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,0,0,675
,Invoice,3/7/2022,076FEB22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,675
,Invoice,3/7/2022,325FEB22,Rescheduling fee,325 TR Nutritionals,1,0,0,675
,Invoice,3/7/2022,067FEB22,Rescheduling fee,"67, Quality Thread",1,0,0,675
,Invoice,3/7/2022,139FEB22,Rescheduling fee,"139, Nutraland USA",1,0,0,675
,Invoice,3/8/2022,184FEB22,Rescheduling fee,184 - Worlee NaturProdukte,1,0,0,675
,Invoice,3/8/2022,302FEB22,Rescheduling fee,302 Huisong,1,0,0,675
,Invoice,3/8/2022,324FEB22,Rescheduling fee,324 Barrington Nutritionals,1,25,25,700
,Invoice,3/8/2022,053FEB22,Rescheduling fee,"53, Harten Corporation",1,25,25,725
,Invoice,3/8/2022,233FEB22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,725
,Invoice,3/8/2022,257FEB22,Rescheduling fee,257 Art of Tea,1,0,0,725
,Invoice,3/9/2022,123FEB22,Rescheduling fee,"123, PetRageous Designs",1,0,0,725
,Invoice,3/9/2022,323FEB22,Rescheduling fee,323 Amazon Health Products,1,0,0,725
,Invoice,3/14/2022,209FEB22,Rescheduling fee,209 - NutraChem,1,0,0,725
,Invoice,3/14/2022,317FEB22,Rescheduling fee,317 Pair,1,50,50,775
,Invoice,4/6/2022,123MAR22,Rescheduling fee,"123, PetRageous Designs",1,0,0,775
,Invoice,4/6/2022,046MAR22,Rescheduling fee,Omya Specialty Materials Inc.,1,150,150,925
,Invoice,4/6/2022,209MAR22,Rescheduling fee,209 - NutraChem,1,50,50,975
,Invoice,4/6/2022,244MAR22,Rescheduling fee,244 Doyle Farris,1,0,0,975
,Invoice,4/6/2022,143MAR22,Rescheduling fee,"143, Barentz",1,0,0,975
,Invoice,4/6/2022,041MAR22,Rescheduling fee,"41, Keyston Bros.",1,0,0,975
,Invoice,4/6/2022,072MAR22,Rescheduling fee,"72, Crossroad Ingredients",1,425,425,1400
,Invoice,4/6/2022,116MAR22,Rescheduling fee,"116, Layn USA",1,0,0,1400
,Invoice,4/6/2022,087MAR22,Rescheduling fee,"87, Martin Bauer",1,0,0,1400
,Invoice,4/6/2022,324MAR22,Rescheduling fee,324 Barrington Nutritionals,1,0,0,1400
,Invoice,4/8/2022,098MAR22,Rescheduling fee,98 - CGPC America Corporation,1,100,100,1500
,Invoice,4/8/2022,233MAR22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,1500
,Invoice,4/8/2022,076MAR22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,1500
,Invoice,4/8/2022,012MAR22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,0,0,1500
,Invoice,4/8/2022,325MAR22,Rescheduling fee,325 TR Nutritionals,1,50,50,1550
,Invoice,4/8/2022,302MAR22,Rescheduling fee,302 Huisong,1,0,0,1550
,Invoice,4/8/2022,067MAR22,Rescheduling fee,"67, Quality Thread",1,50,50,1600
,Invoice,4/11/2022,053MAR22,Rescheduling fee,"53, Harten Corporation",1,0,0,1600
,Invoice,4/11/2022,139MAR22,Rescheduling fee,"139, Nutraland USA",1,0,0,1600
,Invoice,4/11/2022,184MAR22,Rescheduling fee,184 - Worlee NaturProdukte,1,0,0,1600
,Invoice,4/11/2022,257MAR22,Rescheduling fee,257 Art of Tea,1,0,0,1600
,Invoice,4/11/2022,323MAR22,Rescheduling fee,323 Amazon Health Products,1,0,0,1600
,Invoice,4/12/2022,317MAR22,Rescheduling fee,317 Pair,1,125,125,1725
,Invoice,4/14/2022,1147,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,1725
,Invoice,4/14/2022,1148,Rescheduling fee,"86, Morbern",1,0,0,1725
,Invoice,5/5/2022,123APR22,Rescheduling fee,"123, PetRageous Designs",1,0,0,1725
,Invoice,5/5/2022,072APR22,Rescheduling fee,"72, Crossroad Ingredients",1,200,200,1925
,Invoice,5/5/2022,324APR22,Rescheduling fee,324 Barrington Nutritionals,1,0,0,1925
,Invoice,5/5/2022,087APR22,Rescheduling fee,"87, Martin Bauer",1,50,50,1975
,Invoice,5/5/2022,041APR22,Rescheduling fee,"41, Keyston Bros.",1,0,0,1975
,Invoice,5/5/2022,143APR22,Rescheduling fee,"143, Barentz",1,0,0,1975
,Invoice,5/5/2022,325APR22,Rescheduling fee,325 TR Nutritionals,1,0,0,1975
,Invoice,5/6/2022,098APR22,Rescheduling fee,98 - CGPC America Corporation,1,0,0,1975
,Invoice,5/6/2022,317APR22,Rescheduling fee,317 Pair,1,50,50,2025
,Invoice,5/6/2022,012APR22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,0,0,2025
,Invoice,5/6/2022,244APR22,Rescheduling fee,244 Doyle Farris,1,0,0,2025
,Invoice,5/6/2022,053APR22,Rescheduling fee,"53, Harten Corporation",1,0,0,2025
,Invoice,5/6/2022,067APR22,Rescheduling fee,"67, Quality Thread",1,0,0,2025
,Invoice,5/6/2022,076APR22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,2025
,Invoice,5/9/2022,139ARP22,Rescheduling fee,"139, Nutraland USA",1,0,0,2025
,Invoice,5/9/2022,184APR22,Rescheduling fee,184 - Worlee NaturProdukte,1,25,25,2050
,Invoice,5/9/2022,209APR22,Rescheduling fee,209 - NutraChem,1,50,50,2100
,Invoice,5/9/2022,233APR22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,2100
,Invoice,5/9/2022,257APR22,Rescheduling fee,257 Art of Tea,1,0,0,2100
,Invoice,5/9/2022,292APR22,Rescheduling fee,292 Bioriginal,1,50,50,2150
,Invoice,5/9/2022,1351,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,2150
,Invoice,5/10/2022,046APR22,Rescheduling fee,Omya Specialty Materials Inc.,1,50,50,2200
,Invoice,5/10/2022,116APR22,Rescheduling fee,"116, Layn USA",1,0,0,2200
,Invoice,5/10/2022,302APR22,Rescheduling fee,302 Huisong,1,0,0,2200
,Invoice,5/10/2022,323APR22,Rescheduling fee,323 Amazon Health Products,1,0,0,2200
,Invoice,5/10/2022,1353,Rescheduling fee,"86, Morbern",1,0,0,2200
,Invoice,6/7/2022,123MAY22,Rescheduling fee,"123, PetRageous Designs",1,0,0,2200
,Invoice,6/7/2022,143MAY22,Rescheduling fee,"143, Barentz",1,0,0,2200
,Invoice,6/7/2022,317MAY22,Rescheduling fee,317 Pair,1,50,50,2250
,Invoice,6/7/2022,087MAY22,Rescheduling fee,"87, Martin Bauer",1,50,50,2300
,Invoice,6/7/2022,116MAY22,Rescheduling fee,"116, Layn USA",1,0,0,2300
,Invoice,6/7/2022,324MAY22,Rescheduling fee,324 Barrington Nutritionals,1,50,50,2350
,Invoice,6/8/2022,209MAY22,Rescheduling fee,209 - NutraChem,1,50,50,2400
,Invoice,6/8/2022,325MAY22,Rescheduling fee,325 TR Nutritionals,1,0,0,2400
,Invoice,6/8/2022,012MAY22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,25,25,2425
,Invoice,6/8/2022,053MAY22,Rescheduling fee,"53, Harten Corporation",1,0,0,2425
,Invoice,6/8/2022,072MAY22,Rescheduling fee,"72, Crossroad Ingredients",1,0,0,2425
,Invoice,6/8/2022,076MAY22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,2425
,Invoice,6/8/2022,139MAY22,Rescheduling fee,"139, Nutraland USA",1,0,0,2425
,Invoice,6/8/2022,099MAY23,Rescheduling fee,184 - Worlee NaturProdukte,1,0,0,2425
,Invoice,6/9/2022,098MAY22,Rescheduling fee,98 - CGPC America Corporation,1,0,0,2425
,Invoice,6/9/2022,067MAY22,Rescheduling fee,"67, Quality Thread",1,0,0,2425
,Invoice,6/10/2022,233MAY22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,2425
,Invoice,6/10/2022,244MAY22,Rescheduling fee,244 Doyle Farris,1,0,0,2425
,Invoice,6/10/2022,257MAY22,Rescheduling fee,257 Art of Tea,1,0,0,2425
,Invoice,6/10/2022,292MAY22,Rescheduling fee,292 Bioriginal,1,0,0,2425
,Invoice,6/13/2022,323MAY22,Rescheduling fee,323 Amazon Health Products,1,0,0,2425
,Invoice,6/14/2022,302MAY22,Rescheduling fee,302 Huisong,1,0,0,2425
,Invoice,6/14/2022,046MAY22,Rescheduling fee,Omya Specialty Materials Inc.,1,150,150,2575
,Invoice,6/15/2022,041MAY22FIN,Rescheduling fee,"41, Keyston Bros.",1,0,0,2575
,Invoice,6/15/2022,1445,Rescheduling fee,"86, Morbern",1,0,0,2575
,Invoice,6/15/2022,1452,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,2575
,Invoice,7/14/2022,1487,Rescheduling fee,"86, Morbern",1,0,0,2575
,Invoice,7/14/2022,1453,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,2575
,Invoice,7/14/2022,012JUN22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,0,0,2575
,Invoice,7/14/2022,046JUN22,Rescheduling fee,Omya Specialty Materials Inc.,1,100,100,2675
,Invoice,7/14/2022,053JUN22,Rescheduling fee,"53, Harten Corporation",1,225.8,225.8,2900.8
,Invoice,7/14/2022,067JUN22,Rescheduling fee,"67, Quality Thread",1,0,0,2900.8
,Invoice,7/14/2022,072JUN22,Rescheduling fee,"72, Crossroad Ingredients",1,0,0,2900.8
,Invoice,7/14/2022,076JUN22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,2900.8
,Invoice,7/14/2022,087JUN22,Rescheduling fee,"87, Martin Bauer",1,0,0,2900.8
,Invoice,7/14/2022,098JUN22,Rescheduling fee,98 - CGPC America Corporation,1,0,0,2900.8
,Invoice,7/14/2022,116JUN22,Rescheduling fee,"116, Layn USA",1,0,0,2900.8
,Invoice,7/14/2022,123JUN22,Rescheduling fee,"123, PetRageous Designs",1,0,0,2900.8
,Invoice,7/14/2022,139JUN22,Rescheduling fee,"139, Nutraland USA",1,0,0,2900.8
,Invoice,7/14/2022,143JUN22,Rescheduling fee,"143, Barentz",1,0,0,2900.8
,Invoice,7/14/2022,184JUN22,Rescheduling fee,184 - Worlee NaturProdukte,1,0,0,2900.8
,Invoice,7/14/2022,209JUN22,Rescheduling fee,209 - NutraChem,1,0,0,2900.8
,Invoice,7/14/2022,233JUN22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,2900.8
,Invoice,7/14/2022,244JUN22,Rescheduling fee,244 Doyle Farris,1,0,0,2900.8
,Invoice,7/14/2022,257JUN22,Rescheduling fee,257 Art of Tea,1,0,0,2900.8
,Invoice,7/14/2022,292JUN22,Rescheduling fee,292 Bioriginal,1,0,0,2900.8
,Invoice,7/14/2022,302JUN22,Rescheduling fee,302 Huisong,1,0,0,2900.8
,Invoice,7/14/2022,317JUN22,Rescheduling fee,317 Pair,1,75,75,2975.8
,Invoice,7/14/2022,323JUN22,Rescheduling fee,323 Amazon Health Products,1,0,0,2975.8
,Invoice,7/14/2022,324JUN22,Rescheduling fee,324 Barrington Nutritionals,1,0,0,2975.8
,Invoice,7/14/2022,325JUN22,Rescheduling fee,325 TR Nutritionals,1,0,0,2975.8
,Invoice,8/11/2022,1679,Rescheduling fee,"86, Morbern",1,0,0,2975.8
,Invoice,8/11/2022,1665,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,2975.8
,Invoice,8/11/2022,012JUL22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,0,0,2975.8
,Invoice,8/11/2022,046JUL22,Rescheduling fee,Omya Specialty Materials Inc.,1,50,50,3025.8
,Invoice,8/11/2022,053JUL22,Rescheduling fee,"53, Harten Corporation",1,365.94,365.94,3391.74
,Invoice,8/11/2022,067JUL22,Rescheduling fee,"67, Quality Thread",1,0,0,3391.74
,Invoice,8/11/2022,072JUL22,Rescheduling fee,"72, Crossroad Ingredients",1,0,0,3391.74
,Invoice,8/11/2022,076JUL22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,3391.74
,Invoice,8/11/2022,087JUL22,Rescheduling fee,"87, Martin Bauer",1,0,0,3391.74
,Invoice,8/11/2022,098JUL22,Rescheduling fee,98 - CGPC America Corporation,1,0,0,3391.74
,Invoice,8/11/2022,116JUL22,Rescheduling fee,"116, Layn USA",1,0,0,3391.74
,Invoice,8/11/2022,123JUL22,Rescheduling fee,"123, PetRageous Designs",1,4246.91,4246.91,7638.65
,Invoice,8/11/2022,139JUL22,Rescheduling fee,"139, Nutraland USA",1,0,0,7638.65
,Invoice,8/11/2022,143JUL22,Rescheduling fee,"143, Barentz",1,0,0,7638.65
,Invoice,8/11/2022,184JUL22,Rescheduling fee,184 - Worlee NaturProdukte,1,0,0,7638.65
,Invoice,8/11/2022,209JUL22,Rescheduling fee,209 - NutraChem,1,0,0,7638.65
,Invoice,8/11/2022,233JUL22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,7638.65
,Invoice,8/11/2022,244JUL22,Rescheduling fee,244 Doyle Farris,1,50,50,7688.65
,Invoice,8/11/2022,257JUL22,Rescheduling fee,257 Art of Tea,1,0,0,7688.65
,Invoice,8/11/2022,292JUL22,Rescheduling fee,292 Bioriginal,1,0,0,7688.65
,Invoice,8/11/2022,302JUL22,Rescheduling fee,302 Huisong,1,0,0,7688.65
,Invoice,8/11/2022,317JUL22,Rescheduling fee,317 Pair,1,0,0,7688.65
,Invoice,8/11/2022,323JUL22,Rescheduling fee,323 Amazon Health Products,1,0,0,7688.65
,Invoice,8/11/2022,324JUL22,Rescheduling fee,324 Barrington Nutritionals,1,0,0,7688.65
,Invoice,8/11/2022,325JUL22,Rescheduling fee,325 TR Nutritionals,1,0,0,7688.65
,Invoice,9/1/2022,233AUG22,Rescheduling fee,233 Firsd Tea North America LLC,1,0,0,7688.65
,Invoice,9/1/2022,257AUG22,Rescheduling fee,257 Art of Tea,1,0,0,7688.65
,Invoice,9/1/2022,053AUG22,Rescheduling fee,"53, Harten Corporation",1,0,0,7688.65
,Invoice,9/8/2022,317AUG22,Rescheduling fee,317 Pair,1,0,0,7688.65
,Invoice,9/8/2022,184AUG22,Rescheduling fee,184 - Worlee NaturProdukte,1,0,0,7688.65
,Invoice,9/9/2022,098AUG22,Rescheduling fee,98 - CGPC America Corporation,1,0,0,7688.65
,Invoice,9/9/2022,012AUG22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,50,50,7738.65
,Invoice,9/9/2022,046AUG22,Rescheduling fee,Omya Specialty Materials Inc.,1,100,100,7838.65
,Invoice,9/9/2022,067AUG22,Rescheduling fee,"67, Quality Thread",1,50,50,7888.65
,Invoice,9/9/2022,072AUG22,Rescheduling fee,"72, Crossroad Ingredients",1,0,0,7888.65
,Invoice,9/9/2022,076AUG22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,7888.65
,Invoice,9/9/2022,087AUG22,Rescheduling fee,"87, Martin Bauer",1,0,0,7888.65
,Invoice,9/9/2022,123AUG22,Rescheduling fee,"123, PetRageous Designs",1,0,0,7888.65
,Invoice,9/9/2022,143AUG22,Rescheduling fee,"143, Barentz",1,25,25,7913.65
,Invoice,9/9/2022,209AUG22,Rescheduling fee,209 - NutraChem,1,25,25,7938.65
,Invoice,9/9/2022,244AUG22,Rescheduling fee,244 Doyle Farris,1,0,0,7938.65
,Invoice,9/9/2022,292AUG22,Rescheduling fee,292 Bioriginal,1,0,0,7938.65
,Invoice,9/9/2022,323AUG22,Rescheduling fee,323 Amazon Health Products,1,0,0,7938.65
,Invoice,9/9/2022,324AUG22,Rescheduling fee,324 Barrington Nutritionals,1,50,50,7988.65
,Invoice,9/9/2022,325AUG22,Rescheduling fee,325 TR Nutritionals,1,0,0,7988.65
,Invoice,9/9/2022,116AUG22,Rescheduling fee,"116, Layn USA",1,0,0,7988.65
,Invoice,9/9/2022,1791,Rescheduling fee,"86, Morbern",1,0,0,7988.65
,Invoice,9/12/2022,1689,Rescheduling fee,"170, Pacific Crest Trading Group",1,0,0,7988.65
,Invoice,10/3/2022,098SEP22,Rescheduling fee,98 - CGPC America Corporation,1,0,0,7988.65
,Invoice,10/3/2022,123SEP22,Rescheduling fee,"123, PetRageous Designs",1,0,0,7988.65
,Invoice,10/3/2022,046SEP22,Rescheduling fee,Omya Specialty Materials Inc.,1,75,75,8063.65
,Invoice,10/3/2022,244SEP22,Rescheduling fee,244 Doyle Farris,1,0,0,8063.65
,Invoice,10/4/2022,324SEP22,Rescheduling fee,324 Barrington Nutritionals,1,50,50,8113.65
,Invoice,10/4/2022,143SEP22,Rescheduling fee,"143, Barentz",1,0,0,8113.65
,Invoice,10/4/2022,072SEP22,Rescheduling fee,"72, Crossroad Ingredients",1,0,0,8113.65
,Invoice,10/4/2022,087SEP22,Rescheduling fee,"87, Martin Bauer",1,0,0,8113.65
,Invoice,10/4/2022,325SEP22,Rescheduling fee,325 TR Nutritionals,1,0,0,8113.65
,Invoice,10/4/2022,076SEP22,Rescheduling fee,"76, Divi's Laboratories, Ltd. USA Inc.",1,0,0,8113.65
,Invoice,10/6/2022,012SEP22,Rescheduling fee,"12, Omnova Solutions Inc. (C)",1,50,50,8163.65
,Invoice,10/6/2022,067SEP22,Rescheduling fee,"67, Quality Thread",1,0,0,8163.65
